Pro,label,Issue_KEY,Commit_SHA,Issue_Text,Commit_Text,Commit_Code
keras,1,#11189,67d563c455072dd26e4612a0b050b9f8363385ca,"[Updated] Improve Softmax Implementation### Summary

This Pr Is An Update Of #10027 Which I Kinda Broke. Sorry About It.

### Related Issues

### Pr Overview

I Moved The Correctness Test In The Backend Tests. I Think It Belongs There Rather Than In The Activations Tests.

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","[updated] improve softmax implementation (#11189)

* adjust softmax implementation

* theano only handle 2-dim case for softmax

[theano softmax](http://deeplearning.net/software/theano/library/tensor/nnet/nnet.html#theano.tensor.nnet.nnet.softmax)

* clean softmax activation and add 3d softmax test

* fix axis

* fix 1d case and test case

* fix 1d case and test case

* change to standard test

* fix test case

* Update activations_test.py

* got the value error back.

* Moved correctness test to the backend tests.

* Added a correctness test to activations_test.py.","[updated] improve softmax implementation (#11189)

* adjust softmax implementation

* theano only handle 2-dim case for softmax

[theano softmax](http://deeplearning.net/software/theano/library/tensor/nnet/nnet.html#theano.tensor.nnet.nnet.softmax)

* clean softmax activation and add 3d softmax test

* fix axis

* fix 1d case and test case

* fix 1d case and test case

* change to standard test

* fix test case

* Update activations_test.py

* got the value error back.

* Moved correctness test to the backend tests.

* Added a correctness test to activations_test.py."
keras,0,11550,5a8f346e64cb432a445002230246ee042dbc278b,"Simplified The Logic Of Reverse In The Numpy Backend.We Need To Make Sure That The Numpy Backend Is Very Readable Since It'S Going To Be Displayed In The Docs.

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","[P] Fix masking issues in K.rnn (tensorflow + theano) (#11499)

* add tests exposing bug in tensorflow_backend.rnn

* fix mask handling in tensorflow_backend.rnn

* fix pep8 violations

* add warning to cntk backend regarding masking, disable new masking tests for cntk

* add tests exposing the problem

* fix rnn mask shapes, improve tests for rnn masking

* clarify dim -> ndim in test names

* fix coding style comments

* add test for K.rnn verifying output and states independence, even if size same

* fix masking issue also in theano backend, disable failing tests for cntk

* improve K.rnn tests by using random numbers in input

* improve recurrent layers tests with random input

* fix accidental copy-paste bug in backend tests

* make ALL inputs in rnn masking tests random","[P] Fix masking issues in K.rnn (tensorflow + theano) (#11499)

* add tests exposing bug in tensorflow_backend.rnn

* fix mask handling in tensorflow_backend.rnn

* fix pep8 violations

* add warning to cntk backend regarding masking, disable new masking tests for cntk

* add tests exposing the problem

* fix rnn mask shapes, improve tests for rnn masking

* clarify dim -> ndim in test names

* fix coding style comments

* add test for K.rnn verifying output and states independence, even if size same

* fix masking issue also in theano backend, disable failing tests for cntk

* improve K.rnn tests by using random numbers in input

* improve recurrent layers tests with random input

* fix accidental copy-paste bug in backend tests

* make ALL inputs in rnn masking tests random"
keras,1,#11205,d337273d2e1be823c5e3e1b5e757e2426cba8004,"Added Np.Tile To Reference_Operations.Py.### Summary

Comparing To Numpy Operations Allow Us To Know Which Backend Fails In Case Of Unexpected Result (Let'S Say The Theano Backend Changes, The Failure Will Only Happen In The Theano Build On Travis When Comparing To Numpy), And Have A Good Ground Truth For Tests. 

It'S Also Good For Documentation Purposes, In Case We Wonder What The Real Definition Of An Op In The Keras Backend Is.

### Related Issues

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Added np.tile to reference_operations.py. (#11205),Added np.tile to reference_operations.py. (#11205)
keras,1,#9723,709f791af201caaab4aa180bda259989087cfe47,"Fixed Inconsistencies Regarding ReducelronplateauRegarding #9541, And To Get Your Attention :)","Fixed inconsistencies regarding ReduceLROnPlateau (#9723)

* Changed ReduceLROnPlateau's patience to match expected behaviour","Fixed inconsistencies regarding ReduceLROnPlateau (#9723)

* Changed ReduceLROnPlateau's patience to match expected behaviour"
keras,0,9585,70ad0d6e4a569701ef106058397ad0540ec08340,"Correct Tokenization With Multi-Character `Split`* Fixes #9538
* Adds New Test Cases For Previously-Failing Uses
* Tested On Python 2.7 With Unicode And Non-Unicode Strings, And On Python 3.5

Issue Was Caused By Incorrect Usage Of [Maketrans](Https://Docs.Python.Org/3/Library/Stdtypes.Html#Str.Maketrans) With A Multi-Character Split String. The Python3 Implementation Was Updated To Use A Dictionary For Translation Of All Strings. Python2 Doesn'T Support This For Non-Unicode Strings, So I Added An Additional Case That Uses [Replace](Https://Docs.Python.Org/3/Library/Stdtypes.Html#Str.Replace) Instead.","Correct tokenization with multi-character `split` (#9585)

* Fixes #9538
* Adds new test cases for previously-failing uses
* Tested on Python 2.7 with Unicode and non-Unicode strings, and on Python 3.5","Correct tokenization with multi-character `split` (#9585)

* Fixes #9538
* Adds new test cases for previously-failing uses
* Tested on Python 2.7 with Unicode and non-Unicode strings, and on Python 3.5"
keras,0,12328,12a83f88e74f06548deda8d1da60c38394ac572a,"Removed References To Depth_Multiplier In Keras.Applications.Mobilenetv2 Docs### Summary
Removed References To `Depth_Multiplier` As An Argument To `Keras.Applications.Mobilenetv2` In `Docs/Templates`

### Related Issues
#12327

### Pr Overview

- [N] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [Y] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [Y] This Pr Is Backwards Compatible [Y/N]
- [N] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Added more info about categorical_crossentropy (#12282)

`categorical_crossentropy`  is another term for multiclass log loss. Which seems to be necessary information about `categorical_crossentropy` as `sklearn` has it as `log_loss` hence its beneficial for people migrating from `sklearn` and other people who learned it as `log_loss`.","Added more info about categorical_crossentropy (#12282)

`categorical_crossentropy`  is another term for multiclass log loss. Which seems to be necessary information about `categorical_crossentropy` as `sklearn` has it as `log_loss` hence its beneficial for people migrating from `sklearn` and other people who learned it as `log_loss`."
keras,0,10908,e6817ea2cacff41f2b11b5c148a8f220288fcf82,"Add Lr For Tensorboard In Learningratescheduler### Summary
Add Learning Rate In Learningratescheduler'S Log. 

This Is Already Done For The Callback `Reducelronplateau`, Which Is Similar. The Enables Tensorboard To Display The Learning Rate. Changes Done Are Identical To The Implementation Of `Reducelronplateau`.

### Related Issues

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Style fixes for enabling PEP8 501 (#10916),Style fixes for enabling PEP8 501 (#10916)
keras,1,#10016,b09ec1c9bf827622a5eebb94ba0af5bf202ca359,"Fixing Typos- Used Https://Github.Com/Client9/Misspell To Identify And Fix Typos Throughout The Repo
- Thanks For All The Hard Work!
",fixing typos (#10016),fixing typos (#10016)
keras,0,11643,75a35032e194a2d065b0071a9e786adf6cee83ea,"Fixed Nan Loss When Given A Mask With All Zeros### Summary

Sometimes When Operates On The Masks Of Sequential/Time-Series Data, There Will Be A Small Chance That All Values In A Mask Are Zeros (E.G. Only Several Positions Are Chosen At Random With A Small Rate For Loss Calculation). The Epsilon Term Was Added To Avoid Nan Loss.

### Related Issues

N/A

### Pr Overview

- [X] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",fix small typo (#11631),fix small typo (#11631)
keras,0,12294,7ab5d5612a4c1110092f3d300bce40090dca0e22,"Added Markdown Formatting To Examples/Antirectifier.Py<!--
Please Make Sure You'Ve Read And Understood Our Contributing Guidelines;
Https://Github.Com/Keras-Team/Keras/Blob/Master/Contributing.Md
-->

### Summary
This Pr Adds Markdown Formatting To ```Examples/Antirectifier.Py```.
Result:
![Antirectifier1](Https://User-Images.Githubusercontent.Com/3424796/52917384-A2Fd0780-32E2-11E9-9C96-3E87E4A89B08.Png)
![Antirectifier2](Https://User-Images.Githubusercontent.Com/3424796/52917383-A2Fd0780-32E2-11E9-851B-Fc714D405B41.Png)
### Related Issues
Https://Github.Com/Keras-Team/Keras/Issues/12219
### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Added MarkDown formatting to examples/imdb_seq2seq.py (#12321),Added MarkDown formatting to examples/imdb_seq2seq.py (#12321)
keras,1,#11021,66f8cc7ac4942f7f9fe0164a2a854a6264b87735,"Update The Rnn Cell Api To Be Explicit About Output_Size.The Existing Contract Of State_Size[0] To Be Output Size Is Bit
Weird And Might Cause Unnecessary Contrain For Supporting Higher
Dimension Input/Output/States. Adding Explicit Output_Size To Cell
So That The Contract Is Not Inferred By State_Size Anymore.

For Backward Compat Reason, If A Cell Does Not Implement
Output_Size, The State_Size[0] Will Be Used As Output_Size.

The Stackedrnncells Is Also Updated To By Default Return Natural
Order State_Size As The Cells' State, Instead Of Reverse Order.
For Any User Who Rely On The States Of The Rnn, Eg
Rnn(Return_State=True), Please Add The Extra Param
Reverse_State_Order=True While Constructing The Stackedrnncells.

### Summary

### Related Issues

### Pr Overview

- [X] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [X] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [X] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Update the RNN cell API to be explicit about output_size. (#11021)

* Update the RNN cell API to be explicit about output_size.

The existing contract of state_size[0] to be output size is bit
weird and might cause unnecessary contrain for supporting higher
dimension input/output/states. Adding explicit output_size to cell
so that the contract is not inferred by state_size anymore.

For backward compat reason, if a cell does not implement
output_size, the state_size[0] will be used as output_size.

The stackedRNNCells is also updated to by default return natural
order state_size as the cells' state, instead of reverse order.
For any user who rely on the states of the RNN, eg
RNN(return_state=True), please add the extra param
reverse_state_order=True while constructing the StackedRNNCells.

* Update warning message for keywords.

* Fix unit test.

* Fix the cntk backend for RNN, and update test case.

* Update comment and tests.","Update the RNN cell API to be explicit about output_size. (#11021)

* Update the RNN cell API to be explicit about output_size.

The existing contract of state_size[0] to be output size is bit
weird and might cause unnecessary contrain for supporting higher
dimension input/output/states. Adding explicit output_size to cell
so that the contract is not inferred by state_size anymore.

For backward compat reason, if a cell does not implement
output_size, the state_size[0] will be used as output_size.

The stackedRNNCells is also updated to by default return natural
order state_size as the cells' state, instead of reverse order.
For any user who rely on the states of the RNN, eg
RNN(return_state=True), please add the extra param
reverse_state_order=True while constructing the StackedRNNCells.

* Update warning message for keywords.

* Fix unit test.

* Fix the cntk backend for RNN, and update test case.

* Update comment and tests."
keras,1,#10415,8e5b8533ea819d0252d08f45648782ecd543ac70,Move `Get_Source_Inputs`This Pr Replicates `Get_Source_Inputs` From `Keras/Engine` To `Keras/Utils`. The Integration Tests Of `Keras-Applications` Will Be Covered By This Pr (Refer To The Keras-Team/Keras-Applications#9).,Move `get_source_inputs` (#10415),Move `get_source_inputs` (#10415)
